"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Crinoidea&interval=ordovician,devonian"
"Access Time","Wed 2018-03-07 13:59:17 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Crinoidea"
"","interval","ordovician,devonian"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.412"
"Records Found","5491"
"Records Returned","5491"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"280535","occ","","","26773","Flexibilia indet.","suborder","94456","","Flexibilia","suborder","94456","Llandovery","","443.4","433.4","4379"
"280544","occ","","","26776","Calceocrinus pustulosus","species","31891","species not entered","Calceocrinus","genus","31891","Rhuddanian","","443.4","440.8","4379"
"280545","occ","","","26776","Diaphorocrinus pleniramulatus","species","31912","species not entered","Diaphorocrinus","genus","31912","Rhuddanian","","443.4","440.8","4379"
"280556","occ","","","26777","Eomyelodactylus spartus","species","31921","species not entered","Eomyelodactylus","genus","31921","Llandovery","","443.4","433.4","4379"
"280577","occ","","","26778","Cyphocrinus sp.","genus","31612","","Cyphocrinus","genus","31612","Wenlock","","433.4","427.4","4379"
"280586","occ","","","26778","Amphipsalidocrinus sp.","genus","32045","","Amphipsalidocrinus","genus","32045","Wenlock","","433.4","427.4","4379"
"280587","occ","","","26778","Passalocrinus sp.","genus","32725","","Passalocrinus","genus","32725","Wenlock","","433.4","427.4","4379"
"280588","occ","","","26778","Disparida indet.","superorder","31875","","Disparida","superorder","31875","Wenlock","","433.4","427.4","4379"
"280589","occ","","","26778","Eohalysiocrinus stigmatus","species","31920","species not entered","Eohalysiocrinus","genus","31920","Wenlock","","433.4","427.4","4379"
"280590","occ","","","26778","Calceocrinidae indet.","family","214933","","Calceocrinidae","family","214933","Wenlock","","433.4","427.4","4379"
"280591","occ","","","26778","Thalamocrinus sp.","genus","32421","","Thalamocrinus","genus","32421","Wenlock","","433.4","427.4","4379"
"280592","occ","","","26778","Cyathocrinites (Rugosocyathocrinites) sanduskyensis","species","32125","species not entered","Cyathocrinites","genus","32125","Wenlock","","433.4","427.4","4379"
"280593","occ","","","26778","""Phimocrinus"" sp.","genus","31971","","Phimocrinus","genus","31971","Wenlock","","433.4","427.4","4379"
"280594","occ","","","26778","Homocrinus sp.","genus","31936","","Homocrinus","genus","31936","Wenlock","","433.4","427.4","4379"
"280595","occ","","","26778","Dimerocrinites occidentalis","species","31616","species not entered","Dimerocrinites","genus","31616","Wenlock","","433.4","427.4","4379"
"280596","occ","","","26778","Dimerocrinites inornatus","species","31616","species not entered","Dimerocrinites","genus","31616","Wenlock","","433.4","427.4","4379"
"280597","occ","","","26778","Dimerocrinites carleyi","species","31616","species not entered","Dimerocrinites","genus","31616","Wenlock","","433.4","427.4","4379"
"280598","occ","","","26778","Lobomelocrinus obconicus","species","31787","species not entered","Lobomelocrinus","genus","31787","Wenlock","","433.4","427.4","4379"
"280599","occ","","","26778","Lyriocrinus melissa","species","31633","species not entered","Lyriocrinus","genus","31633","Wenlock","","433.4","427.4","4379"
"280600","occ","","","26778","Eucalyptocrinites crassus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Wenlock","","433.4","427.4","4379"
"280601","occ","","","26778","Eucalyptocrinites caelatus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Wenlock","","433.4","427.4","4379"
"280602","occ","","","26778","Botryocrinus polyxo","species","32083","species not entered","Botryocrinus","genus","32083","Wenlock","","433.4","427.4","4379"
"280603","occ","","","26778","Macrostylocrinus fasciatus","species","31790","species not entered","Macrostylocrinus","genus","31790","Wenlock","","433.4","427.4","4379"
"280604","occ","","","26778","Macrostylocrinus striatus","species","31790","species not entered","Macrostylocrinus","genus","31790","Wenlock","","433.4","427.4","4379"
"280606","occ","","","26778","Lecanocrinus pusillus","species","32499","species not entered","Lecanocrinus","genus","32499","Wenlock","","433.4","427.4","4379"
"280670","occ","","","26786","Eohalysiocrinus informal n. sp. 1","species","31920","species not entered","Eohalysiocrinus","genus","31920","Lochkovian","","419.2","410.8","4379"
"280671","occ","","","26786","Eohalysiocrinus informal n. sp. 2","species","31920","species not entered","Eohalysiocrinus","genus","31920","Lochkovian","","419.2","410.8","4379"
"280672","occ","","","26786","Lecanocrinus sp.","genus","32499","","Lecanocrinus","genus","32499","Lochkovian","","419.2","410.8","4379"
"280674","occ","","","26786","Theloreus sp.","genus","31996","","Theloreus","genus","31996","Lochkovian","","419.2","410.8","4379"
"280675","occ","","","26786","Thalamocrinus spp.","genus","32421","","Thalamocrinus","genus","32421","Lochkovian","","419.2","410.8","4379"
"280676","occ","","","26786","Dolatocrinus helderbergianus","species","31755","species not entered","Dolatocrinus","genus","31755","Lochkovian","","419.2","410.8","4379"
"280677","occ","","","26786","Stiptocrinus sp.","genus","31851","","Stiptocrinus","genus","31851","Lochkovian","","419.2","410.8","4379"
"280678","occ","","","26786","Dimerocrinites spp.","genus","31616","","Dimerocrinites","genus","31616","Lochkovian","","419.2","410.8","4379"
"280679","occ","","","26786","Camerata indet.","subclass","94442","","Camerata","subclass","94442","Lochkovian","","419.2","410.8","4379"
"280680","occ","","","26787","Manicrinus hybocriniformis","species","32239","species not entered","Manicrinus","genus","32239","Wenlock","","433.4","427.4","4379"
"280685","occ","","","26787","Cupulocrinus gemmiformis","species","32124","species not entered","Cupulocrinus","genus","32124","Wenlock","","433.4","427.4","4379"
"280687","occ","","","26787","Eohalysiocrinus stigmatus","species","31920","species not entered","Eohalysiocrinus","genus","31920","Wenlock","","433.4","427.4","4379"
"280688","occ","","","26787","Dimerocrinites occidentalis","species","31616","species not entered","Dimerocrinites","genus","31616","Wenlock","","433.4","427.4","4379"
"280689","occ","","","26787","Dimerocrinites carleyi","species","31616","species not entered","Dimerocrinites","genus","31616","Wenlock","","433.4","427.4","4379"
"280690","occ","","","26787","Lobomelocrinus obconicus","species","31787","species not entered","Lobomelocrinus","genus","31787","Wenlock","","433.4","427.4","4379"
"280691","occ","","","26787","Lyriocrinus melissa","species","31633","species not entered","Lyriocrinus","genus","31633","Wenlock","","433.4","427.4","4379"
"280692","occ","","","26787","Eucalyptocrinites crassus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Wenlock","","433.4","427.4","4379"
"280693","occ","","","26787","Eucalyptocrinites tuberculatus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Wenlock","","433.4","427.4","4379"
"280694","occ","","","26787","Botryocrinus polyxo","species","32083","species not entered","Botryocrinus","genus","32083","Wenlock","","433.4","427.4","4379"
"280695","occ","","","26787","Botryocrinus nucleus","species","32083","species not entered","Botryocrinus","genus","32083","Wenlock","","433.4","427.4","4379"
"280696","occ","","","26787","Macrostylocrinus striatus","species","31790","species not entered","Macrostylocrinus","genus","31790","Wenlock","","433.4","427.4","4379"
"280698","occ","","","26787","Lecanocrinus pusillus","species","32499","species not entered","Lecanocrinus","genus","32499","Wenlock","","433.4","427.4","4379"
"280731","occ","","","26788","Sagenocrinites sp.","genus","32524","","Sagenocrinites","genus","32524","Wenlock","","433.4","427.4","4379"
"280737","occ","","","26788","Eohalysiocrinus stigmatus","species","31920","species not entered","Eohalysiocrinus","genus","31920","Wenlock","","433.4","427.4","4379"
"280738","occ","","","26788","Eohalysiocrinus sp.","genus","31920","","Eohalysiocrinus","genus","31920","Wenlock","","433.4","427.4","4379"
"280739","occ","","","26788","Dimerocrinites occidentalis","species","31616","species not entered","Dimerocrinites","genus","31616","Wenlock","","433.4","427.4","4379"
"280740","occ","","","26788","Dimerocrinites inornatus","species","31616","species not entered","Dimerocrinites","genus","31616","Wenlock","","433.4","427.4","4379"
"280741","occ","","","26788","Dimerocrinites carleyi","species","31616","species not entered","Dimerocrinites","genus","31616","Wenlock","","433.4","427.4","4379"
"280742","occ","","","26788","Dimerocrinites sp.","genus","31616","","Dimerocrinites","genus","31616","Wenlock","","433.4","427.4","4379"
"280743","occ","","","26788","Lobomelocrinus obconicus","species","31787","species not entered","Lobomelocrinus","genus","31787","Wenlock","","433.4","427.4","4379"
"280744","occ","","","26788","Lobomelocrinus rugatus","species","31787","species not entered","Lobomelocrinus","genus","31787","Wenlock","","433.4","427.4","4379"
"280745","occ","","","26788","Lyriocrinus melissa","species","31633","species not entered","Lyriocrinus","genus","31633","Wenlock","","433.4","427.4","4379"
"280746","occ","","","26788","Eucalyptocrinites crassus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Wenlock","","433.4","427.4","4379"
"280747","occ","","","26788","Eucalyptocrinites caelatus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Wenlock","","433.4","427.4","4379"
"280748","occ","","","26788","Botryocrinus polyxa","species","32083","species not entered","Botryocrinus","genus","32083","Wenlock","","433.4","427.4","4379"
"280749","occ","","","26788","Macrostylocrinus fasciatus","species","31790","species not entered","Macrostylocrinus","genus","31790","Wenlock","","433.4","427.4","4379"
"280750","occ","","","26788","Macrostylocrinus striatus","species","31790","species not entered","Macrostylocrinus","genus","31790","Wenlock","","433.4","427.4","4379"
"280753","occ","","","26788","Lecanocrinus pusillus","species","32499","species not entered","Lecanocrinus","genus","32499","Wenlock","","433.4","427.4","4379"
"280805","occ","","","26789","Eohalysiocrinus stigmatus","species","31920","species not entered","Eohalysiocrinus","genus","31920","Wenlock","","433.4","427.4","4379"
"280806","occ","","","26789","Dimerocrinites occidentalis","species","31616","species not entered","Dimerocrinites","genus","31616","Wenlock","","433.4","427.4","4379"
"280807","occ","","","26789","Dimerocrinites carleyi","species","31616","species not entered","Dimerocrinites","genus","31616","Wenlock","","433.4","427.4","4379"
"280808","occ","","","26789","Lobomelocrinus obconicus","species","31787","species not entered","Lobomelocrinus","genus","31787","Wenlock","","433.4","427.4","4379"
"280809","occ","","","26789","Lyriocrinus melissa","species","31633","species not entered","Lyriocrinus","genus","31633","Wenlock","","433.4","427.4","4379"
"280810","occ","","","26789","Eucalyptocrinites crassus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Wenlock","","433.4","427.4","4379"
"280811","occ","","","26789","Eucalyptocrinites tuberculatus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Wenlock","","433.4","427.4","4379"
"280812","occ","","","26789","Botryocrinus polyxo","species","32083","species not entered","Botryocrinus","genus","32083","Wenlock","","433.4","427.4","4379"
"280813","occ","","","26789","Macrostylocrinus striatus","species","31790","species not entered","Macrostylocrinus","genus","31790","Wenlock","","433.4","427.4","4379"
"280814","occ","","","26789","Macrostylocrinus fasciatus","species","31790","species not entered","Macrostylocrinus","genus","31790","Wenlock","","433.4","427.4","4379"
"280816","occ","","","26789","Lecanocrinus pusillus","species","32499","species not entered","Lecanocrinus","genus","32499","Wenlock","","433.4","427.4","4379"
"280873","occ","","","26792","Eohalysiocrinus stigmatus","species","31920","species not entered","Eohalysiocrinus","genus","31920","Wenlock","","433.4","427.4","4379"
"280874","occ","","","26792","Dimerocrinites occidentalis","species","31616","species not entered","Dimerocrinites","genus","31616","Wenlock","","433.4","427.4","4379"
"280875","occ","","","26792","Dimerocrinites carleyi","species","31616","species not entered","Dimerocrinites","genus","31616","Wenlock","","433.4","427.4","4379"
"280876","occ","","","26792","Lobomelocrinus obconicus","species","31787","species not entered","Lobomelocrinus","genus","31787","Wenlock","","433.4","427.4","4379"
"280877","occ","","","26792","Lyriocrinus melissa","species","31633","species not entered","Lyriocrinus","genus","31633","Wenlock","","433.4","427.4","4379"
"280878","occ","","","26792","Eucalyptocrinites crassus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Wenlock","","433.4","427.4","4379"
"280879","occ","","","26792","Eucalyptocrinites tuberculatus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Wenlock","","433.4","427.4","4379"
"280880","occ","","","26792","Botryocrinus polyxo","species","32083","species not entered","Botryocrinus","genus","32083","Wenlock","","433.4","427.4","4379"
"280881","occ","","","26792","Macrostylocrinus striatus","species","31790","species not entered","Macrostylocrinus","genus","31790","Wenlock","","433.4","427.4","4379"
"280882","occ","","","26792","Macrostylocrinus fasciatus","species","31790","species not entered","Macrostylocrinus","genus","31790","Wenlock","","433.4","427.4","4379"
"280884","occ","","","26792","Lecanocrinus pusillus","species","32499","species not entered","Lecanocrinus","genus","32499","Wenlock","","433.4","427.4","4379"
"280930","occ","","","26794","Eohalysiocrinus stigmatus","species","31920","species not entered","Eohalysiocrinus","genus","31920","Wenlock","","433.4","427.4","4379"
"280931","occ","","","26794","Dimerocrinites occidentalis","species","31616","species not entered","Dimerocrinites","genus","31616","Wenlock","","433.4","427.4","4379"
